FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,ARG,Argentina,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,13.78744983673096,12.85223960876465,12.20761013031006,14.45357036590576,13.63010025024414,13.62162017822266,,,,,,,16.04743957519531,,14.14630031585693,15.04236030578613,14.80930042266846,
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.8132299780845642,,,,,0.8429099917411804,0.7171000242233276,1.699519991874695,1.641739964485168,2.589230060577393,3.162169933319092,3.422260046005249,4.195489883422852,4.709760189056396
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,2.321439981460571,,,,,3.836740016937256,2.344280004501343,5.247310161590576,3.846149921417236,8.19324016571045,9.506600379943848,10.48431015014648,11.17514038085938,13.01439952850342
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.3503099977970123,,,,,0.2196899950504303,0.3058899939060211,0.3238799870014191,0.4268499910831451,0.3160200119018555,0.3326300084590912,0.3264200091362,0.3754299879074097,0.3618899881839752
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,1.394209980964661,,,,,2.026870012283325,1.414379954338074,3.202430009841919,2.536089897155762,4.806990146636963,5.570390224456787,6.271269798278809,7.224939823150635,8.419440269470215
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,10.08411026000977,,,,,9.413260459899902,7.259799957275391,8.386969566345215,10.15968036651611,11.65758991241455,9.63595962524414,10.04599952697754,10.44709014892578,10.72445964813232
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,26.21820068359375,,,,,19.24128913879395,16.59613990783691,23.34267997741699,22.50041007995605,25.52189064025879,28.08988952636719,29.05858993530273,28.74802017211914,31.63027954101563
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,0.3846200108528137,,,,,0.48921999335289,0.4374400079250336,0.3592999875545502,0.4515300095081329,0.4567700028419495,0.3430399894714355,0.3457199931144714,0.363400012254715,0.3390600085258484
A,Annual,ARM,Armenia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,16.29907035827637,,,,,13.29992961883545,11.26060962677002,14.72249984741211,15.16639995574951,17.14431953430176,16.64071083068848,17.71615028381348,18.39043045043945,20.06307029724121
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,0.0,,,,,,,,,,,,,,,,
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,0.0,,,,,,,,,,,,,,,,
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,0.0,,,,,,,,,,,,,,,,
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,0.0,,,,,,,,,,,,,,,,
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,2.941179990768433,,,,,,,,,,,,,,,,
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,23.6842098236084,,,,,,,,,,,,,,,,
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,0.1241799965500832,,,,,,,,,,,,,,,,
A,Annual,ASM,American Samoa,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,10.37736034393311,,,,,,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,11.11110973358154,8.053689956665039,11.70213031768799,1.793720006942749,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,71.42857360839844,13.88889026641846,28.57143020629883,25.80644989013672,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,0.1555600017309189,0.5798699855804443,0.4095700085163116,0.0695099979639053,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,25.0,9.189189910888672,13.88889026641846,4.724410057067871,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,11.11110973358154,8.053689956665039,12.76595973968506,1.793720006942749,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,71.42857360839844,13.88889026641846,28.57143020629883,25.80644989013672,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,0.1555600017309189,0.5798699855804443,0.4468100070953369,0.0695099979639053,,,,,,,,,,,
A,Annual,ATG,Antigua and Barbuda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,25.0,9.189189910888672,14.81480979919434,4.724410057067871,,,,,,,,,,,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,2.326119899749756,,4.330090045928955,4.196760177612305,,3.548870086669922,2.45934009552002,2.200510025024414,1.681959986686707,1.473819971084595,,1.342589974403381,,1.210489988327026,1.212419986724854,1.24917995929718,,1.553820013999939,1.843420028686523,2.437489986419678,3.492419958114624,3.589080095291138,2.818759918212891,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,8.744629859924316,,15.22828960418701,14.84311962127686,,13.78337001800537,12.09298038482666,10.51276016235352,9.095620155334473,8.279950141906738,,7.615990161895752,,6.862360000610352,7.093999862670898,7.241630077362061,,7.64277982711792,8.250829696655273,10.05576038360596,12.34620952606201,12.43350982666016,10.73884963989258,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.2660099864006042,,0.2843500077724457,0.2827399969100952,,0.2574700117111206,0.2033700048923492,0.209319993853569,0.184919998049736,0.1780000030994415,,0.1762900054454803,,0.1764000058174133,0.1709100008010864,0.1724999994039536,,0.2033099979162216,0.2234199941158295,0.2424000054597855,0.2828699946403503,0.2886599898338318,0.2624799907207489,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,5.13932991027832,,9.2047700881958,8.929510116577148,,8.047820091247559,6.71088981628418,5.86260986328125,4.944530010223389,4.436729907989502,,4.024179935455322,,3.604660034179688,3.684979915618896,3.7744300365448,,4.125639915466309,4.558919906616211,5.67825984954834,7.323709964752197,7.396900177001953,6.156660079956055,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,12.21555995941162,,13.14505004882813,12.94200992584229,,12.72821998596191,11.24672031402588,10.80967044830322,10.1856803894043,9.452799797058104,,8.794529914855957,,9.04839038848877,9.386199951171877,9.673419952392578,,10.23400020599365,9.544540405273438,10.05101013183594,11.46770000457764,11.77025985717773,10.67049026489258,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,30.66563987731934,,35.06095886230469,34.60271835327148,,34.21088027954102,31.8038501739502,29.58983993530273,28.73225975036621,27.42705917358398,,27.23889923095703,,27.83045959472656,28.85724067687988,28.57271003723145,,29.63763046264648,28.07518005371094,30.21891021728516,32.45573043823242,32.45927047729492,30.78347969055176,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.3983500003814697,,0.3749200105667114,0.3740200102329254,,0.3720499873161316,0.353630006313324,0.3653199970722198,0.3544999957084656,0.344650000333786,,0.3228699862957001,,0.3251299858093262,0.3252600133419037,0.3385500013828278,,0.3452999889850616,0.3399600088596344,0.332610011100769,0.353329986333847,0.3626199960708618,0.3466300070285797,
A,Annual,AUS,Australia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,20.30216979980469,,22.9478702545166,22.57109069824219,,22.17170906066895,20.31905937194824,19.08358955383301,18.34757995605469,17.27754020690918,,16.67865943908691,,17.00458908081055,17.5716495513916,17.6376895904541,,18.42956924438477,17.39794921875,18.63032913208008,20.5498104095459,20.67756080627441,19.14706993103027,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,0.9906600117683412,1.129390001296997,0.9911699891090392,1.054440021514893,,1.244709968566895,1.328629970550537,1.251819968223572,1.508769989013672,1.626170039176941,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,8.32079029083252,8.591650009155273,7.767320156097412,7.701980113983154,,8.098170280456543,8.25802993774414,8.089879989624023,8.89706039428711,9.741399765014648,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,0.1190600022673607,0.1314499974250793,0.1276099979877472,0.1368999928236008,,0.1536999940872192,0.1608899980783463,0.1547400057315826,0.1695799976587296,0.1669300049543381,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,6.366119861602783,5.949749946594238,5.802370071411133,5.058139801025391,4.712779998779297,4.204010009765625,4.216780185699463,4.453470230102539,4.017270088195801,4.050580024719238,,4.386469841003418,4.477739810943604,4.355400085449219,4.808290004730225,5.263209819793701,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,13.05679035186768,14.5456600189209,13.38020038604736,14.28621959686279,,15.13996982574463,15.58189964294434,14.74493980407715,15.46018981933594,15.75996971130371,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,48.03792190551758,51.24145889282227,48.96500015258789,49.80501174926758,,49.80755996704102,50.38140106201172,49.62199020385742,49.35211944580078,49.88019943237305,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,0.2718000113964081,0.2838700115680695,0.2732599973678589,0.2868399918079376,,0.3039700090885162,0.3092800080776215,0.2971499860286713,0.3132599890232086,0.3159599900245667,
A,Annual,AUT,Austria,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,31.17363929748535,30.21138954162598,30.22236061096191,30.86039924621582,30.32530975341797,28.48385047912598,28.45259094238281,30.89188003540039,29.27169990539551,30.29507064819336,,31.03226089477539,31.3967399597168,30.57451057434082,30.5959300994873,31.05179023742676,
A,Annual,AZE,Azerbaijan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,1.163319945335388,0.9432600140571594,0.9164299964904784,0.8999699950218201,0.9058300256729126,,,2.771349906921387,3.423909902572632,3.690469980239868,2.23186993598938,2.943949937820435,4.648640155792236,4.335309982299805,4.057690143585205,3.402849912643433
A,Annual,AZE,Azerbaijan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,2.035650014877319,1.92290997505188,1.71668004989624,1.682180047035217,1.6910799741745,,,6.177229881286621,6.095389842987061,5.754209995269775,3.428859949111938,4.426340103149414,7.992539882659912,8.636340141296387,7.994750022888184,6.683939933776855
A,Annual,AZE,Azerbaijan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.5714799761772156,0.4905399978160858,0.533840000629425,0.5350000262260437,0.5356500148773193,,,0.448639988899231,0.5617200136184692,0.6413499712944031,0.6509100198745728,0.6650999784469604,0.5816199779510498,0.5019800066947937,0.5075399875640869,0.5091099739074707
A,Annual,AZE,Azerbaijan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,1.569229960441589,1.395230054855347,1.285969972610474,1.267289996147156,1.28193998336792,,,4.306449890136719,4.614880084991455,4.560420036315918,2.750720024108887,3.621220111846924,6.122089862823486,6.206649780273438,5.83296012878418,4.918839931488037
A,Annual,AZE,Azerbaijan,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,14.08911037445068,11.99337005615234,13.37187957763672,13.47562980651855,13.32625961303711,,,14.66049957275391,15.2240104675293,16.35569953918457,14.57238960266113,16.81530952453613,16.02014923095703,16.62289047241211,16.22777938842773,17.12997055053711
A,Annual,AZE,Azerbaijan,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,23.81180953979492,20.84230041503906,20.85453033447266,19.75441932678223,19.89790916442871,,,35.57106018066406,35.40280914306641,33.57490158081055,35.21836090087891,36.72097015380859,34.49224853515625,33.94963073730469,36.32619857788086,37.35750961303711
